Label,Rating,Product,Aspect,TextBlob,VADER,Afinn,Review
1,3,LG Tone HBS-730 Wireless Stereo Headset - Black,quality,0.425,-0.3816,4,"Sound quality is not noticeably better than that of the original Tone, and I am the sort of nerd who would notice.  "
1,3,"Logitech Wireless Touch Keyboard K400 with Built-In Multi-Touch Touchpad, Black",full size,0.433,0.4404,1,Full-size keys are easy to press.
0,3,"TP-LINK TL-WN722N Wireless N150 High Gain USB Adapter, 150Mbps, 4dBi External Antenna, WPS Button, Support Windows XP/Vista/7/8",tp link,0.44,0.4351,6,"The TP-Link was excellent when within 25 feet of the router on the same floor, not so good on the second floor, just ok.  "
1,3,Roku 2 XS 1080p Streaming Player (Old Model),apple tv,0.45,0.6249,5,The remote being wireless instead of IR is superb since I don't need to point it at the Roku (I'm looking at you Apple TV). 
0,3,Seagate 320GB HDD SATA 6Gb/s 64MB Cache 3.5-Inch Internal Bare Drive (ST320DM000),model,0.45,0.2716,6,"If reliability is your most important quality, then try to get a thoroughly tried and tested model."
0,3,Mediabridge USB 2.0 - Micro-USB to USB Cable (6 Feet) - High-Speed A Male to Micro B - (Part# 30-004-06B ),charger,0.45,0,0,I was looking for an extra charger for my HTC Incredible I could 
1,3,SanDisk Ultra 64GB MicroSDXC Class 10 UHS Memory Card Speed Up To 30MB/s With Adapter - SDSDQUA-064G-U46A [Old Version],size,0.458,0.7906,6,"Other than that, it is a good card with great size."
1,3,Mediabridge USB 2.0 - Micro-USB to USB Cable (6 Feet) - High-Speed A Male to Micro B - (Part# 30-004-06B ),high quality,0.48,0.6249,5,"The cable seems great, high quality and sturdy. "
0,3,Mediabridge USB 2.0 - Micro-USB to USB Cable (6 Feet) - High-Speed A Male to Micro B - (Part# 30-004-06B ),customer,0.492,0.8481,6,"I figure this might be one of those items you buy on Amazon.com that works great for other customers, but not so great for you - depending on the device you're using it for. "
0,3,Cheetah Mounts APTMM2B TV Wall Mount for 20-75-Inch TVs Bundle with 10-feet Braided HDMI Cable and a 6-Inch 3-Axis Magnetic Bubble,samsung,0.5,0.7968,4,"I recommend not buying this and look at,http://www.amazon.com/Mount--Profile-compatible-Samsung-Panasonic/dp/B003MIEM8I/ref=sr_1_20?s=audio-video-accessories&ie;=UTF8&qid;=1399920929&sr;=1-20&keywords;=low+profile+tv+mounthttp://www.amazon.com/Cheetah-Mounts-APFMSB-Bracket-420x400/dp/B00DIF2BO2/ref=sr_1_9?s=audio-video-accessories&ie;=UTF8&qid;=1399922783&sr;=1-9&keywords;=low+profile+tv+mountThe fact is all three of these mounts will do the job OK, but why not buy something that's simpler, cheaper and better?"
0,3,Google Chromecast HDMI Streaming Media Player,apps,0.5,0.4404,2,Also the apple tv has the apps built in and has a better interface than any phone. 
1,3,Google Chromecast HDMI Streaming Media Player,video,0.5,0.5525,6,"I love being able to send Youtube videos to ChromeCast for display.The apps that work on it, like streaming video from your desktop or Android phone are work well. For both of these issues, I could probably set-up a media server to deliver video, music, and pictures, but I don't want to. "
0,3,"Tech Armor Ultimate 4-Way 360 Degree Privacy Screen Protector for Apple New iPhone 5, Latest Generation, 1-Pack",finger,0.5,0,0,And the blemishes and oil marks from your fingers are more visible when the phone is off. 
0,3,Cheetah Mounts APTMM2B TV Wall Mount for 20-75-Inch TVs Bundle with 10-feet Braided HDMI Cable and a 6-Inch 3-Axis Magnetic Bubble,store,0.533,0.9113,6,"Or make the security mechanism more convenient to access; Cheetah, think spring-loaded!My pros for this mount:-It is physically capable of holding a 65&#34; TV that weights just under 95 lbs.-The price is great (about 1/2 what you would find in most stores) making the design flaws much more tolerable.-Pretty good HDMI cable included."
0,3,Cheetah Mounts APTMM2B TV Wall Mount for 20-75-Inch TVs Bundle with 10-feet Braided HDMI Cable and a 6-Inch 3-Axis Magnetic Bubble,cheetah,0.533,0.9357,8,"I'd appreciate it if Cheetah Mounts would include a tool for this purpose instead of the two levels (that are inaccurate anyway) they sent with the mount.  Or make the security mechanism more convenient to access; Cheetah, think spring-loaded!My pros for this mount:-It is physically capable of holding a 65&#34; TV that weights just under 95 lbs.-The price is great (about 1/2 what you would find in most stores) making the design flaws much more tolerable.-Pretty good HDMI cable included."
1,3,Amazon Kindle 9W PowerFast Adapter for Accelerated Charging,prong,0.6,0.8316,5,It's also nice that the prongs can fold into the unit to save space/make it easier to travel.
0,3,"JLab Audio JBuds Hi-Fi Noise-Reducing Ear Buds, GUARANTEED FOR LIFE - White",noise,0.65,0.8573,1,"paying attention when i bought them, it wasn't ""noise canceling"" earbuds ""noise reducing""... but still im disappointed..I'll say if you are looking for ok pair of earbuds they're great. "
0,3,Canon EF 50mm f/1.8 II Camera Lens - Fixed (Discontinued by Manufacturer),quality,0.7,0.4404,5,I have an EF 50/1.4 that has good optical performance AND has operational features and build quality that are miles ahead of the f/1.8 model.  
1,3,"Kindle Fire HD 7"", Dolby Audio, Dual-Band Wi-Fi, 16 GB (Previous Generation - 2nd),-R",fire,0.7,0.8648,4,You shouldn't buy a Kindle Fire HD thinking that you're getting an iPad Mini at a fraction of the price. The Kindle Fire HD is a well-built unit with a good quality screen and excellent sound. 
1,3,SanDisk Sansa Clip+ 4 GB MP3 Player (Red) (Discontinued by Manufacturer),battery life,0.7,0.6124,3,Otherwise the product works well with good battery life.  
1,3,Canon EF 50mm f/1.8 II Camera Lens - Fixed (Discontinued by Manufacturer),build quality,0.7,0.4404,5,I have an EF 50/1.4 that has good optical performance AND has operational features and build quality that are miles ahead of the f/1.8 model.  
1,3,"Tech Armor Ultimate 4-Way 360 Degree Privacy Screen Protector for Apple New iPhone 5, Latest Generation, 1-Pack",video,0.8,0.0516,0,"I got the protector on my phone with no problem, (I watched the instructional videos on their website), and it feels great to the touch. "
1,3,"Tech Armor Ultimate 4-Way 360 Degree Privacy Screen Protector for Apple New iPhone 5, Latest Generation, 1-Pack",installation,1,0.4767,3,I was impressed with the installation.  
-1,4,"Mediabridge ULTRA Series HDMI Cable (6 Foot) - High-Speed Supports Ethernet, 3D and Audio Return [Newest Standard]",cable,-0.57,0.5023,-3,"Two additional notes: (1) the Audio Return Channel does not work unless I also plugged in an optical cable for my Vizio E60i-A3 and Yamaha RX-V473 combination. (2) Very slow in reading CD music from my SONY S-390 BD player, but BestBuy staff assured me that it's the player rather than the cable. "
0,4,"Logitech M570 Wireless Trackball, Computer Wireless Mouse, Long Range Wireless Mouse",keyboard,-0.52,-0.2944,-2,"I'm a freelance writer, and without a keyboard and this mouse, I would be a very poor man. "
0,4,"JLab Audio JBuds Hi-Fi Noise-Reducing Ear Buds, GUARANTEED FOR LIFE - White",ear,-0.432,-0.5423,-3,I immediately replaced the horrible ear buds that came with my new iPod.  
0,4,Kingston Datatraveler 101 Gen 2 With urDrive 8GB USB 2.0 (Red),cap,-0.3,-0.3182,0,At least the cap won't fall off and get lost.
0,4,Crucial m4 64GB 2.5-Inch (9.5mm) SATA 6Gb/s Solid State Drive CT064M4SSD2,hard drive,-0.292,-0.1027,-1,As for the hard drive.  
-1,4,Canon EF 50mm f/1.8 II Camera Lens - Fixed (Discontinued by Manufacturer),focus ring,-0.263,0,0,The focusing ring is very small and not smooth. 
0,4,Google Chromecast HDMI Streaming Media Player,internet,-0.233,-0.5267,-1,OLD REVIEW:Very convenient if you hate wires hanging all over your living room if you want to watch internet on a big TV in the living room. 
0,4,Belkin Mini 5W 3-Outlet Swivel Travel Charger with Dual USB Ports,surge protector,-0.212,-0.367,-1,"Lastly, common sense dictates that one doesn't pull a plug from this surge protector without placing one hand on the surge protector to prevent pulling it out of the socket along with the power cord to the other device. "
0,4,Roku 3 Streaming Media Player (2014 model),connection,-0.2,-0.6369,1,"From time to time, the quality will take a noticeable drop, seemingly attributable to a poor Internet connection. Before you do anything else, unplug the power connection from the Roku unit, wait 10 seconds, then plug it back in.  "
0,4,AmazonBasics High-Speed HDMI Cable with Ethernet - Braided 6.5 feet/2.0 meters (Discontinued by Manufacturer),cable,-0.188,0,0,"Maybe it could be a little bit pricey, for a 2 meter cable."
0,4,"Mediabridge ULTRA Series HDMI Cable (6 Foot) - High-Speed Supports Ethernet, 3D and Audio Return [Newest Standard]",length,-0.188,0,0,The length of the cable could be a little longer though. 
0,4,Tiffen 46mm UV Protection Filter,lens cap,-0.188,0,0,"The glass was a little bit thicker than I was expecting, but this is going in place of a lens cap on my FD 50mm f/1.4 on my AE-1 35mm film body I inherited from my dad."
0,4,"Logitech Wireless Touch Keyboard K400 with Built-In Multi-Touch Touchpad, Black",mouse,-0.183,0.101,2,Having the mouse integrated into the keyboard it helps make it a bit less messy than having a wireless keyboard and mouse sitting on your lap.
0,4,LG Tone HBS-730 Wireless Stereo Headset - Black,unit,-0.167,-0.8737,-9,"I'd have no problem improvising a solution to mute the light intensity by covering it with tape, but the LED encircles a button on the neck unit, and I don't want to hide a functional piece of the headset under tape.  I will say, that even when I run on trails, a treadmill, or hike, I have not found the neck unit to be the least bit annoying.  Negative points:Bad &#34;whirring&#34; effect when walking while unit is off:The main reason I give this 4 stars instead of 5 is because the ear buds &#34;whine&#34; when you walk with them turned off.  "
-1,4,"Kindle Fire HD 7"", Dolby Audio, Dual-Band Wi-Fi, 16 GB (Previous Generation - 2nd),-R",screen,-0.159,-0.4522,-3,"After letting it cool down for a few moments, the screen will start working again.2) charges slowly, very slowly. Two frustrating things:1) the screen can be unresponsive sometimes. "
-1,4,Roku 2 XS 1080p Streaming Player (Old Model),box,-0.141,-0.6461,-1,"My only complaints are that the processor isn't the fastest (but for the price of this box, it's not entirely fair for me to rate this down for not being lightning fast), and that the hard drive is small. "
-1,4,Transcend 8GB Class 10 SDHC Card (TS8GSDHC10),sd,-0.125,-0.4873,-2,"I occasionally get a read error, but not sure if it is the SD card or the Uconnect. "
0,4,SanDisk 4GB Extreme SDHC Class 10 Memory Card,sandisk extreme,-0.125,0.3089,-2,I have used this Extreme 64 GB SanDisk since June and have not had any problem with it. 
0,4,"Mohu Leaf 30 TV Antenna, Indoor, 30 Mile Range, Original Paper-thin, Reversible, Paintable, 4K-Ready HDTV, 10 Foot Detachable Cable, Premium Materials for Performance, USA Made, MH-110598",signal,-0.125,0.7351,3,If I put it on one wall I get CBS but not NBC.  If  I put it on the other I get NBC but not CBS.  I bought a cheaper antenna and am planning to join the signals to see if that helps. 
0,4,SanDisk Cruzer Fit 4GB USB 2.0 Low-Profile Flash Drive- SDCZ33-004G-B35,usb port,-0.109,0,0,Only draw back is the small size that are a little snug in the USB port and one has to use the finger tips to get them out.  
-1,4,Garmin Portable Friction Mount,friction,-0.1,0,0,"It says ""Friction mount"", but there is not much ""bite"" as you run your finger on the mounting surface but it stays on the dash. "
